url,chord_id,family,formal_name,symbol,current_title,current_h1,current_description,current_intro,metadata_source,h1_source,upstream_protected,generic_query,generic_volume,piano_query,piano_volume,query_source,query_date,related_piano_queries,intent_fit,issue_type,suggested_title,suggested_h1,suggested_description,suggested_intro,breadcrumb_current,family_card_current,current_theory,current_fingering_reason,suggested_keyboard_h2,suggested_formula_h2,suggested_inversions_h2,suggested_practice_h2,suggested_faq_q,suggested_faq_a,suggested_keyboard_help,suggested_fingering,reason,execution_state,applied,article_case_bug,engineering_fingering_copy,in_seed_72,pdf_exists,sound,fingering_verified
/chords/e-flat-maj7,e-flat-maj7,major7,E♭ Major Seventh,E♭maj7,"E♭maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭maj7 Chord,"Learn the E♭maj7 chord on piano: E♭, G, B♭ and D. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭maj7, also called E♭ major seventh, contains E♭, G, B♭ and D. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,ebmaj7 chord,170,,,6799485e-be24-41c3-98ca-f6ca2f2975a6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"E♭maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭maj7 Chord,"Learn the E♭maj7 chord on piano: E♭, G, B♭ and D. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭maj7, also called E♭ major seventh, contains E♭, G, B♭ and D. Use the piano diagram to find the notes, hear the chord and explore its inversions.",E♭maj7 Chord,E♭maj7 Chord,A e♭ major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label E♭maj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=E♭maj7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/e-flat-major,e-flat-major,major,E-flat Major,E♭,"E-flat Major Piano Chord (E♭): Notes, Inversions & PDF",E-flat Major Piano Chord,"Find the e-flat major chord on piano: E♭, G, B♭. See keyboard positions, compare three inversions, hear the notes and print a reference.","The E-flat Major chord contains E♭, G, B♭. Its formula is 1–3–5.",local production HTML,local production HTML h1,false,e flat major chord,1900,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,E-flat Major,E-flat Major,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/e-flat-minor,e-flat-minor,minor,E-flat Minor,E♭m,"E-flat Minor Piano Chord (E♭m): Notes, Inversions & PDF",E-flat Minor Piano Chord,"Find the e-flat minor chord on piano: E♭, G♭, B♭. See keyboard positions, compare three inversions, hear the notes and print a reference.","The E-flat Minor chord contains E♭, G♭, B♭. Its formula is 1–♭3–5.",local production HTML,local production HTML h1,false,e flat minor chord,590,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,E-flat Minor,E-flat Minor,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/e-flat-sus2,e-flat-sus2,sus2,E♭ Suspended 2nd,E♭sus2,"E♭sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭sus2 Chord,"Learn the E♭sus2 chord on piano: E♭, F and B♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭sus2, also called E♭ suspended second, contains E♭, F and B♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,ebsus2,20,ebsus2 piano,20,422be5a4-6957-47d4-866f-6dd91e0635f9.png;abf5f6e3-2c5d-45d0-80d4-a49374d1728e.png,2026-09-18,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"E♭sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭sus2 Chord,"Learn the E♭sus2 chord on piano: E♭, F and B♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭sus2, also called E♭ suspended second, contains E♭, F and B♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",E♭sus2 Chord,E♭sus2 Chord,The e♭ suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label E♭sus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=E♭sus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/e-flat-sus4,e-flat-sus4,sus4,E♭ Suspended 4th,E♭sus4,"E♭sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭sus4 Chord,"Learn the E♭sus4 chord on piano: E♭, A♭ and B♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭sus4, also called E♭ suspended fourth, contains E♭, A♭ and B♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,ebsus4,20,ebsus4 piano,20,422be5a4-6957-47d4-866f-6dd91e0635f9.png;abf5f6e3-2c5d-45d0-80d4-a49374d1728e.png,2026-09-18,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"E♭sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",E♭sus4 Chord,"Learn the E♭sus4 chord on piano: E♭, A♭ and B♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","E♭sus4, also called E♭ suspended fourth, contains E♭, A♭ and B♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",E♭sus4 Chord,E♭sus4 Chord,The e♭ suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label E♭sus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=E♭sus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/e-m7,e-m7,minor7,E Minor Seventh,Em7,"Em7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Em7 Chord,"Learn the Em7 chord on piano: E, G, B and D. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Em7, also called E minor seventh, contains E, G, B and D. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,em7 chord,3600,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Em7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Em7 Chord,"Learn the Em7 chord on piano: E, G, B and D. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Em7, also called E minor seventh, contains E, G, B and D. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Em7 Chord,Em7 Chord,A e minor seventh is a minor triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Em7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Em7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/e-m7-flat5,e-m7-flat5,halfDiminished7,E Half-Diminished Seventh,Em7♭5,"E Half-Diminished Chord (Em7♭5): Piano Notes, Inversions, Sound & PDF",E Half-Diminished Chord (Em7♭5),"Learn the E Half-Diminished Chord (Em7♭5) on piano: E, G, B♭ and D. See keyboard diagrams, explore inversions and hear the chord.","E Half-Diminished Chord (Em7♭5) contains E, G, B♭ and D. The compact symbol Em7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,e half diminished chord,20,e minor 7 flat 5 piano,20,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"E Half-Diminished Chord (Em7♭5): Piano Notes, Inversions, Sound & PDF",E Half-Diminished Chord (Em7♭5),"Learn the E Half-Diminished Chord (Em7♭5) on piano: E, G, B♭ and D. See keyboard diagrams, explore inversions and hear the chord.","E Half-Diminished Chord (Em7♭5) contains E, G, B♭ and D. The compact symbol Em7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",E Half-Diminished Chord (Em7♭5),E Half-Diminished Chord (Em7♭5),A e half-diminished seventh is a diminished triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label E Half-Diminished Chord (Em7♭5) applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=E Half-Diminished Chord (Em7♭5).,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/e-madd9,e-madd9,minorAdd9,E minor add9,Em(add9),"Em(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",Em(add9) Piano Chord,"Find Em(add9) notes (E, G, B, F♯), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Em(add9) contains E, G, B, F♯. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,emadd9 chord,20,,,7dfad5a6-183f-471c-8402-b0b4cef71285.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,E minor add9,E minor add9,"Use E, G, B, F♯. The formula is 1–♭3–5–9. Keep the G third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with E3 – G3 – B3 – F♯4. Then switch to E3 – F♯3 – G3 – B3. The F♯ moves down one octave while the other three notes stay in place. Both examples keep E as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Em(add9); the inside-the-triad layout is shown with the Em(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read E, G, B, F♯ as four chord members. The F♯ is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Em(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/e-maj7,e-maj7,major7,E Major Seventh,Emaj7,"Emaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Emaj7 Chord,"Learn the Emaj7 chord on piano: E, G♯, B and D♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Emaj7, also called E major seventh, contains E, G♯, B and D♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,emaj7 chord,320,,,6799485e-be24-41c3-98ca-f6ca2f2975a6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Emaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Emaj7 Chord,"Learn the Emaj7 chord on piano: E, G♯, B and D♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Emaj7, also called E major seventh, contains E, G♯, B and D♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Emaj7 Chord,Emaj7 Chord,A e major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Emaj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Emaj7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/e-major,e-major,major,E Major Piano Chord (E),E,"E Major Piano Chord (E): Notes, Inversions & PDF | PianoGrid",E Major Piano Chord (E),"Find E major on piano: E, G-sharp and B. See the keyboard positions, compare E/G-sharp and E/B, and print a three-position reference.","The E major chord uses E, G-sharp and B. G-sharp is the major third above E; B is the perfect fifth.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,E Major Piano Chord (E),E Major Piano Chord (E),,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
